Title,Description,Link,Media URL,Pinterest board
"A man stands at a kitchen sink in a home, forming meatballs from ground beef on the countertop. His ","A man stands at a kitchen sink in a home, forming meatballs from ground beef on the countertop. His body is turned towar. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A man stands at a kitchen sink in a home, forming meatballs from ground beef on the countertop. His body is turned toward the work surface, but his he..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-man-stands-at-a-kitchen-sink-in-a-home-forming-meatballs-from-ground-beef-on-t-641c2/?utm_sour",https://promptshot.ru/p/a-man-stands-at-a-kitchen-sink-in-a-home-forming-meatballs-from-ground-beef-on-t-641c2/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5230/0/0.jpg,Мужчины
Серия вечерних селфи,"Серия вечерних селфи. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/seriya-vechernikh-selfi-2-cb668/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/seriya-vechernikh-selfi-2-cb668/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1483/1/0.jpg,Девушки
Серия вечерних селфи,"Серия вечерних селфи. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/seriya-vechernikh-selfi-1-e3a04/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/seriya-vechernikh-selfi-1-e3a04/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1483/0/0.jpg,Девушки
"Не меняя внешности женщины с фото, в кадре запечатлена эффектная сцена в салоне современного автомоб","Не меняя внешности женщины с фото, в кадре запечатлена эффектная сцена в салоне современного автомобиля Мерседес , интер. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняя внешности женщины с фото, в кадре запечатлена эффектная сцена в салоне современного автомобиля Мерседес , интерьер которого выполнен в светлы..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-v-kadre-zapechatlena-effektnaya-stsena-dead0/?utm_sourc",https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-v-kadre-zapechatlena-effektnaya-stsena-dead0/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17620/0/0.jpg,Девушки
Сюрреалистичное фото в облаках,"Сюрреалистичное фото в облаках. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи, возраст, натуральный тон без ретуши. Фото — эталон. Формат 3:4. Мужчина стоит ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/syurrealistichnoe-foto-v-oblakakh-66027/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/syurrealistichnoe-foto-v-oblakakh-66027/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1275/0/0.jpg,Мужчины
Фото среди сакуры,"Фото среди сакуры. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Фотореалистичный портрет девушки в цветущем саду сакуры, нежно-розовые цветы вокруг, мягкое весеннее освещение, лёгкая дымка на фоне. Сохранить внешно..."" Get this prompt and 6000+ more: https://promptshot.ru/p/foto-sredi-sakury-2-36760/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/foto-sredi-sakury-2-36760/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/663/1/0.jpg,Девушки
Фото среди сакуры,"Фото среди сакуры. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Экстремально крупный план половины лица. Сохранить внешность 1:1. Фото - эталон. Не изменять черты лица, пропорции. Девушка сидит в дереве сакуры. Вок..."" Get this prompt and 6000+ more: https://promptshot.ru/p/foto-sredi-sakury-1-8cc75/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/foto-sredi-sakury-1-8cc75/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/663/0/0.jpg,Девушки
"Портрет молодой девочки одетой в голубое платье с белым воротником ажурным, волосы уложены в две кос","Портрет молодой девочки одетой в голубое платье с белым воротником ажурным, волосы уложены в две косички с двумя крупным. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Портрет молодой девочки одетой в голубое платье с белым воротником ажурным, волосы уложены в две косички с двумя крупными белыми бантами по бокам. Дев..."" Get this prompt and 6000+ more: https://promptshot.ru/p/portret-molodoy-devochki-odetoy-v-goluboe-plate-s-belym-vorotnikom-azhurnym-volo-e91a3/?utm_sour",https://promptshot.ru/p/portret-molodoy-devochki-odetoy-v-goluboe-plate-s-belym-vorotnikom-azhurnym-volo-e91a3/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17610/0/0.jpg,Девочки
Кинематографический портрет девушки с мелким зерном. Формат 9:16Девушка в ресторане за праздничным с,"Кинематографический портрет девушки с мелким зерном. Формат 9:16Девушка в ресторане за праздничным столом, вечер. Она за. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Кинематографический портрет девушки с мелким зерном. Формат 9:16Девушка в ресторане за праздничным столом, вечер. Она задувает свечи на торте. На ней ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/kinematograficheskiy-portret-devushki-s-melkim-zernom-format-916devushka-v-resto-db43b/?utm_sour",https://promptshot.ru/p/kinematograficheskiy-portret-devushki-s-melkim-zernom-format-916devushka-v-resto-db43b/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17607/0/0.jpg,Девушки
Детское студийное фото,"Детское студийное фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — эталон внешности. Формат 4:5. Фотореалистичная ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/detskoe-studiynoe-foto-1-9609e/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/detskoe-studiynoe-foto-1-9609e/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1481/0/0.jpg,Девочки
Детское студийное фото,"Детское студийное фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — эталон внешности. Формат 4:5. Фотор..."" Get this prompt and 6000+ more: https://promptshot.ru/p/detskoe-studiynoe-foto-2-cb5eb/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/detskoe-studiynoe-foto-2-cb5eb/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1481/1/0.jpg,Дети
Элегантные студийные кадры,"Элегантные студийные кадры. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — единственный эталон внешности. Формат 3:4. Студ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/elegantnye-studiynye-kadry-2-3d113/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/elegantnye-studiynye-kadry-2-3d113/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1479/1/0.jpg,Девушки
Элегантные студийные кадры,"Элегантные студийные кадры. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — единственный эталон внешности. Формат 3:4. Студ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/elegantnye-studiynye-kadry-1-44815/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/elegantnye-studiynye-kadry-1-44815/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1479/0/0.jpg,Девушки
